date,hours,deepsleep,lenadjust,noise,cycles,snore,cycle_duration
2019-07-14,,,,,,,
2019-07-15,,,,,,,
2019-07-16,,,,,,,
2019-07-17,,,,,,,
2019-07-18,,,,,,,
2019-07-19,,,,,,,
2019-07-20,,,,,,,
2019-07-21,,,,,,,
2019-07-22,,,,,,,
2019-07-23,,,,,,,
2019-07-24,,,,,,,
2019-07-25,,,,,,,
2019-07-27,,,,,,,
2019-07-28,,,,,,,
2019-07-29,6.452666666666667,0.44571449073333336,-74.26666666666667,0.02262981186666667,8.4,22.0,0.7681746031746033
2019-07-30,6.824,0.4547592949333333,-75.93333333333334,0.0219001204,8.266666666666667,40.0,0.8254838709677418
2019-07-31,7.111999999999999,0.4567256402666667,-82.0,0.022125739600000003,8.333333333333334,42.0,0.8534399999999999
2019-01-08,7.4,0.4746965089333333,-76.46666666666667,0.0207193432,8.866666666666667,42.0,0.8345864661654135
2019-02-08,7.356666666666667,0.4513685262666666,-71.86666666666666,0.020456474266666667,8.2,42.0,0.8971544715447156
2019-03-08,7.498666666666667,0.4341463664666667,-68.93333333333334,0.020855566533333335,8.2,42.0,0.9144715447154472
2019-04-08,7.8420000000000005,0.43093317979999995,-65.13333333333334,0.022342261533333335,8.333333333333334,44.0,0.94104
2019-05-08,7.754666666666666,0.44292035980000005,-60.733333333333334,0.022385231133333336,8.466666666666667,44.0,0.9159055118110235
2019-06-08,7.779333333333333,0.4988518547333333,-61.53333333333333,0.022829252266666666,8.666666666666666,46.0,0.8976153846153846
2019-07-08,7.850666666666667,0.4719817687333333,-62.2,0.0225061382,7.866666666666666,40.0,0.9979661016949154
2019-08-08,7.724666666666667,0.45491918006666665,-62.2,0.021839242466666665,7.533333333333333,40.0,1.0253982300884956
2019-09-08,7.6626666666666665,0.46581038973333333,-54.53333333333333,0.022259275000000002,7.4,40.0,1.0354954954954954
2019-10-08,7.874666666666667,0.4516499904,-48.333333333333336,0.023192669599999997,7.4,38.0,1.0641441441441442
2019-11-08,8.049333333333333,0.45158411373333335,-44.13333333333333,0.022165394866666667,7.666666666666667,38.0,1.0499130434782609
2019-12-08,7.98,0.4652477764,-33.06666666666667,0.023104790533333332,7.8,36.0,1.0230769230769232
2019-08-13,8.017333333333333,0.4705418984,-21.666666666666668,0.022226545866666666,8.133333333333333,40.0,0.9857377049180328
2019-08-14,8.140666666666666,0.4792121095333333,-20.666666666666668,0.022107729466666667,8.533333333333333,22.0,0.953984375
2019-08-15,8.263333333333334,0.48482482420000006,-15.266666666666667,0.0221973232,9.066666666666666,20.0,0.9113970588235295
2019-08-16,8.166,0.4630328865333333,-16.733333333333334,0.022454811533333334,8.866666666666667,22.0,0.9209774436090226
2019-08-17,8.354666666666667,0.4829595085333334,-16.4,0.023267093333333332,9.2,28.0,0.9081159420289856
2019-08-18,8.398666666666667,0.478993987,-14.0,0.024227897199999997,8.866666666666667,34.0,0.947218045112782
2019-08-19,8.284666666666666,0.49960938033333335,-14.666666666666666,0.0264876808,9.0,34.0,0.9205185185185185
2019-08-20,8.393333333333334,0.48116116166666667,-15.0,0.027416428599999997,8.8,34.0,0.9537878787878789
2019-08-21,8.42,0.46449449500000006,-14.533333333333333,0.027346365066666666,9.266666666666667,38.0,0.9086330935251797
2019-08-22,8.378666666666666,0.458051225,-14.533333333333333,0.029562910333333334,9.533333333333333,36.0,0.8788811188811188
2019-08-23,8.552666666666665,0.4787474776666667,-16.8,0.030379824200000002,9.666666666666666,28.0,0.884758620689655
2019-08-24,8.676666666666668,0.4677911443333333,-17.133333333333333,0.0314776644,10.133333333333333,30.0,0.8562500000000002
2019-08-25,8.688666666666666,0.4676006676666667,-15.8,0.030423179,9.866666666666667,34.0,0.8806081081081081
2019-08-26,8.526666666666667,0.4653062963333333,-15.8,0.031806894333333335,9.933333333333334,34.0,0.8583892617449664
2019-08-27,8.693333333333333,0.44714528133333337,-21.066666666666666,0.030362828133333335,9.666666666666666,42.0,0.8993103448275863
2019-08-28,8.590666666666667,0.42335443133333334,-21.066666666666666,0.030387386933333333,9.066666666666666,38.0,0.9475000000000001
2019-08-29,8.521333333333335,0.4005084313333334,-21.066666666666666,0.030667144733333332,8.6,40.0,0.9908527131782947
2019-08-30,8.521333333333335,0.39723787933333327,-21.466666666666665,0.0287444344,7.933333333333334,44.0,1.0741176470588236
2019-08-31,8.398666666666665,0.4131599303333333,-19.0,0.028544833466666666,7.733333333333333,48.0,1.0860344827586206
2019-01-09,8.254,0.4337041489999999,-18.666666666666668,0.026990244666666666,7.866666666666666,46.0,1.0492372881355931
2019-02-09,8.027333333333333,0.4665152103333334,-18.266666666666666,0.0256758216,8.0,44.0,1.0034166666666666
2019-03-09,7.916666666666667,0.45627550366666664,-17.6,0.022470714133333333,7.6,48.0,1.0416666666666667
2019-04-09,7.9206666666666665,0.4650778116666666,-17.6,0.0220256986,7.8,50.0,1.0154700854700855
2019-05-09,8.088000000000001,0.43912613300000003,-18.2,0.023490271733333335,7.733333333333333,48.0,1.0458620689655174
2019-06-09,7.953333333333334,0.43560603233333334,-18.2,0.022040062133333333,7.533333333333333,48.0,1.0557522123893806
2019-07-09,7.900666666666667,0.4162780083333333,-17.133333333333333,0.0214439054,7.333333333333333,60.0,1.0773636363636365
2019-08-09,8.102666666666666,0.41689862833333335,-16.8,0.021128235733333334,7.2,66.0,1.1253703703703704
2019-09-09,7.946666666666667,0.449343073,-17.266666666666666,0.020913427733333333,7.733333333333333,60.0,1.0275862068965518
2019-10-09,8.104666666666667,0.4617945696666667,-17.533333333333335,0.020994424266666666,7.533333333333333,60.0,1.0758407079646017
2019-11-09,8.018666666666666,0.44676156733333333,-12.266666666666667,0.022400021133333333,7.333333333333333,52.0,1.0934545454545455
2019-12-09,8.336,0.45724465733333336,-11.933333333333334,0.0227882952,7.533333333333333,52.0,1.1065486725663718
2019-09-13,8.494666666666667,0.4798901606666667,-12.266666666666667,0.021656428066666667,7.866666666666666,52.0,1.0798305084745765
2019-09-14,8.302,0.47641663466666667,-11.533333333333333,0.0227234556,8.066666666666666,52.0,1.0291735537190083
2019-09-15,8.797333333333334,0.46854567733333335,-12.8,0.022725631866666665,8.733333333333333,73.53333333333333,1.0073282442748093
2019-09-17,8.716666666666667,0.45817275733333335,-13.466666666666667,0.023177367133333335,8.866666666666667,69.53333333333333,0.9830827067669172
2019-09-18,8.787333333333333,0.4533186866666667,-13.866666666666667,0.023352013399999996,8.866666666666667,69.53333333333333,0.9910526315789473
2019-09-19,8.972000000000001,0.4534081933333333,-14.266666666666667,0.023429168666666667,9.0,63.53333333333333,0.996888888888889
2019-09-20,9.054666666666666,0.46381383733333337,-15.266666666666667,0.022264407533333332,8.666666666666666,61.53333333333333,1.0447692307692307
2019-09-21,9.05,0.462043926,-15.0,0.023513983266666663,8.4,91.53333333333333,1.0773809523809523
2019-09-22,9.386666666666667,0.47848648666666665,-14.8,0.023267340866666666,9.0,99.53333333333333,1.0429629629629629
2019-09-23,9.33,0.489161616,-13.933333333333334,0.024246723600000002,9.2,87.53333333333333,1.0141304347826088
2019-09-24,9.105333333333332,0.4854722146666666,-14.333333333333334,0.022669454733333334,9.133333333333333,79.53333333333333,0.996934306569343
2019-09-25,8.982666666666667,0.4836944366666666,-13.866666666666667,0.023309071666666667,8.933333333333334,79.53333333333333,1.0055223880597015
2019-09-26,9.033999999999999,0.4763596526666667,-14.933333333333334,0.022093064,9.0,307.53333333333336,1.0037777777777777
